platform_project_reference,datacenter_reference,platform_reference_id,platform_guid,platform_type,platform_depth,platform_name,latitude,longitude
,,,,,,,degrees_north,degrees_east
HFX,OTN-Global,HFX243,OTN-GlobalHFXHFX243,Underwater mooring,169.0,HFX243,42.93076,-63.5
HFX,OTN-Global,HFX244,OTN-GlobalHFXHFX244,Underwater mooring,169.0,HFX244,42.92355,-63.5
HFX,OTN-Global,HFX245,OTN-GlobalHFXHFX245,Underwater mooring,172.0,HFX245,42.91635,-63.5
HFX,OTN-Global,HFX246,OTN-GlobalHFXHFX246,Underwater mooring,174.0,HFX246,42.90914,-63.5
HFX,OTN-Global,HFX247,OTN-GlobalHFXHFX247,Underwater mooring,174.0,HFX247,42.90193,-63.5
HFX,OTN-Global,HFX248,OTN-GlobalHFXHFX248,Underwater mooring,174.0,HFX248,42.89473,-63.5
HFX,OTN-Global,HFX249,OTN-GlobalHFXHFX249,Underwater mooring,172.0,HFX249,42.88752,-63.5
HFX,OTN-Global,HFX250,OTN-GlobalHFXHFX250,Underwater mooring,172.0,HFX250,42.88032,-63.5
HFX,OTN-Global,HFX251,OTN-GlobalHFXHFX251,Underwater mooring,171.0,HFX251,42.87311,-63.5
HFX,OTN-Global,HFX252,OTN-GlobalHFXHFX252,Underwater mooring,173.0,HFX252,42.86591,-63.5
HFX,OTN-Global,HFX253,OTN-GlobalHFXHFX253,Underwater mooring,176.0,HFX253,42.8587,-63.5
HFX,OTN-Global,HFX254,OTN-GlobalHFXHFX254,Underwater mooring,179.0,HFX254,42.85149,-63.5
HFX,OTN-Global,HFX255,OTN-GlobalHFXHFX255,Underwater mooring,185.0,HFX255,42.84429,-63.5
HFX,OTN-Global,HFX256,OTN-GlobalHFXHFX256,Underwater mooring,194.0,HFX256,42.83708,-63.5
HFX,OTN-Global,HFX303,OTN-GlobalHFXHFX303,Underwater mooring,126.0,HFX303,43.8127,-63.325
HFX,OTN-Global,HFX293,OTN-GlobalHFXHFX293,Underwater mooring,141.0,HFX293,43.876,-63.2822
HFX,OTN-Global,HFX274,OTN-GlobalHFXHFX274,Underwater mooring,177.0,HFX274,43.9975,-63.2009
HFX,OTN-Global,HFX265,OTN-GlobalHFXHFX265,Underwater mooring,148.0,HFX265,44.0544,-63.1626
HFX,OTN-Global,HFX299,OTN-GlobalHFXHFX299,Underwater mooring,133.0,HFX299,43.8382,-63.3079
HFX,OTN-Global,HFX282,OTN-GlobalHFXHFX282,Underwater mooring,140.0,HFX282,43.9466,-63.2349
HFX,OTN-Global,HFX283,OTN-GlobalHFXHFX283,Underwater mooring,137.0,HFX283,43.9402,-63.2399
HFX,OTN-Global,HFX286,OTN-GlobalHFXHFX286,Underwater mooring,131.0,HFX286,43.9208,-63.2523
HFX,OTN-Global,HFX264,OTN-GlobalHFXHFX264,Underwater mooring,144.0,HFX264,44.0609,-63.1585
HFX,OTN-Global,HFX291,OTN-GlobalHFXHFX291,Underwater mooring,142.0,HFX291,43.8893,-63.2741
HFX,OTN-Global,HFX296,OTN-GlobalHFXHFX296,Underwater mooring,121.0,HFX296,43.8571,-63.2952
HFX,OTN-Global,HFX276,OTN-GlobalHFXHFX276,Underwater mooring,179.0,HFX276,43.9847,-63.2099
HFX,OTN-Global,HFX268,OTN-GlobalHFXHFX268,Underwater mooring,172.0,HFX268,44.0355,-63.1758
HFX,OTN-Global,HFX271,OTN-GlobalHFXHFX271,Underwater mooring,174.0,HFX271,44.0167,-63.1886
HFX,OTN-Global,HFX279,OTN-GlobalHFXHFX279,Underwater mooring,157.0,HFX279,43.9652,-63.2224
HFX,OTN-Global,HFX267,OTN-GlobalHFXHFX267,Underwater mooring,172.0,HFX267,44.0417,-63.1713
HFX,OTN-Global,HFX302,OTN-GlobalHFXHFX302,Underwater mooring,136.0,HFX302,43.819,-63.3203
HFX,OTN-Global,HFX284,OTN-GlobalHFXHFX284,Underwater mooring,137.0,HFX284,43.9334,-63.2442
HFX,OTN-Global,HFX-ST-lost-overboard,OTN-GlobalHFXHFX-ST-lost-overboard,Underwater mooring,NaN,HFX-ST-lost-overboard,44.5333,-63.4167
HFX,OTN-Global,HFX304,OTN-GlobalHFXHFX304,Underwater mooring,123.0,HFX304,43.8067,-63.3295
HFX,OTN-Global,HFX263,OTN-GlobalHFXHFX263,Underwater mooring,144.0,HFX263,44.0673,-63.1543
HFX,OTN-Global,HFX287,OTN-GlobalHFXHFX287,Underwater mooring,133.0,HFX287,43.9143,-63.2569
HFX,OTN-Global,HFX290,OTN-GlobalHFXHFX290,Underwater mooring,139.0,HFX290,43.8953,-63.2686
HFX,OTN-Global,HFX266,OTN-GlobalHFXHFX266,Underwater mooring,158.0,HFX266,44.0481,-63.1667
HFX,OTN-Global,HFX300,OTN-GlobalHFXHFX300,Underwater mooring,138.0,HFX300,43.8318,-63.3121
HFX,OTN-Global,HFX285,OTN-GlobalHFXHFX285,Underwater mooring,138.0,HFX285,43.927,-63.2483
HFX,OTN-Global,HFX272,OTN-GlobalHFXHFX272,Underwater mooring,172.0,HFX272,44.0102,-63.1929
HFX,OTN-Global,HFX281,OTN-GlobalHFXHFX281,Underwater mooring,143.0,HFX281,43.953,-63.2312
HFX,OTN-Global,HFX269,OTN-GlobalHFXHFX269,Underwater mooring,176.0,HFX269,44.0292,-63.1796
HFX,OTN-Global,HFX261,OTN-GlobalHFXHFX261,Underwater mooring,137.0,HFX261,44.0799,-63.1454
HFX,OTN-Global,HFX074,OTN-GlobalHFXHFX074,Underwater mooring,204.0,HFX074,44.06000795,-63.07911933
HFX,OTN-Global,HFX088,OTN-GlobalHFXHFX088,Underwater mooring,212.0,HFX088,43.97091578,-63.14607761
HFX,OTN-Global,HFX089,OTN-GlobalHFXHFX089,Underwater mooring,181.0,HFX089,43.96455205,-63.15086034
HFX,OTN-Global,HFX090,OTN-GlobalHFXHFX090,Underwater mooring,167.0,HFX090,43.95818832,-63.15564308
HFX,OTN-Global,HFX091,OTN-GlobalHFXHFX091,Underwater mooring,143.0,HFX091,43.9518246,-63.16042581
HFX,OTN-Global,HFX084,OTN-GlobalHFXHFX084,Underwater mooring,201.0,HFX084,43.99637068,-63.12694667
HFX,OTN-Global,HFX079,OTN-GlobalHFXHFX079,Underwater mooring,199.0,HFX079,44.02818932,-63.103033
HFX,OTN-Global,HFX085,OTN-GlobalHFXHFX085,Underwater mooring,199.0,HFX085,43.99000696,-63.13172941
HFX,OTN-Global,HFX116,OTN-GlobalHFXHFX116,Underwater mooring,140.0,HFX116,43.81300815,-63.30998722
HFX,OTN-Global,HFX117,OTN-GlobalHFXHFX117,Underwater mooring,129.0,HFX117,43.8086721,-63.31776926
HFX,OTN-Global,HFX118,OTN-GlobalHFXHFX118,Underwater mooring,130.0,HFX118,43.80433605,-63.32555129
HFX,OTN-Global,HFX075,OTN-GlobalHFXHFX075,Underwater mooring,202.0,HFX075,44.05364422,-63.08390207
HFX,OTN-Global,HFX080,OTN-GlobalHFXHFX080,Underwater mooring,207.0,HFX080,44.02182559,-63.10781574
HFX,OTN-Global,HFX097,OTN-GlobalHFXHFX097,Underwater mooring,133.0,HFX097,43.91364224,-63.18912222
HFX,OTN-Global,HFX083,OTN-GlobalHFXHFX083,Underwater mooring,195.0,HFX083,44.00273441,-63.12216394
HFX,OTN-Global,HFX092,OTN-GlobalHFXHFX092,Underwater mooring,140.0,HFX092,43.94546087,-63.16520855
HFX,OTN-Global,HFX093,OTN-GlobalHFXHFX093,Underwater mooring,142.0,HFX093,43.93909714,-63.16999128
HFX,OTN-Global,HFX094,OTN-GlobalHFXHFX094,Underwater mooring,140.0,HFX094,43.93273342,-63.17477401
HFX,OTN-Global,HFX095,OTN-GlobalHFXHFX095,Underwater mooring,137.0,HFX095,43.92636969,-63.17955675
HFX,OTN-Global,HFX096,OTN-GlobalHFXHFX096,Underwater mooring,132.0,HFX096,43.92000596,-63.18433948
HFX,OTN-Global,HFX098,OTN-GlobalHFXHFX098,Underwater mooring,135.0,HFX098,43.90727851,-63.19390495
HFX,OTN-Global,HFX099,OTN-GlobalHFXHFX099,Underwater mooring,101.0,HFX099,43.90091479,-63.19868769
HFX,OTN-Global,HFX100,OTN-GlobalHFXHFX100,Underwater mooring,133.0,HFX100,43.89455106,-63.20347042
HFX,OTN-Global,HFX068,OTN-GlobalHFXHFX068,Underwater mooring,160.0,HFX068,44.09465,-63.10568
HFX,OTN-Global,HFX069,OTN-GlobalHFXHFX069,Underwater mooring,160.0,HFX069,44.089,-63.09941
HFX,OTN-Global,HFX070,OTN-GlobalHFXHFX070,Underwater mooring,160.0,HFX070,44.08334,-63.09314
HFX,OTN-Global,HFX071,OTN-GlobalHFXHFX071,Underwater mooring,165.0,HFX071,44.07768,-63.08687
HFX,OTN-Global,HFX072,OTN-GlobalHFXHFX072,Underwater mooring,180.0,HFX072,44.07203,-63.0806
HFX,OTN-Global,HFX104,OTN-GlobalHFXHFX104,Underwater mooring,138.0,HFX104,43.86909615,-63.22260136
HFX,OTN-Global,HFX105,OTN-GlobalHFXHFX105,Underwater mooring,139.0,HFX105,43.86273243,-63.22738409
HFX,OTN-Global,HFX081,OTN-GlobalHFXHFX081,Underwater mooring,213.0,HFX081,44.01546186,-63.11259847
HFX,OTN-Global,HFX082,OTN-GlobalHFXHFX082,Underwater mooring,196.0,HFX082,44.00909814,-63.11738121
HFX,OTN-Global,HFX101,OTN-GlobalHFXHFX101,Underwater mooring,131.0,HFX101,43.88818733,-63.20825315
HFX,OTN-Global,HFX102,OTN-GlobalHFXHFX102,Underwater mooring,131.0,HFX102,43.88182361,-63.21303589
HFX,OTN-Global,HFX103,OTN-GlobalHFXHFX103,Underwater mooring,133.0,HFX103,43.87545988,-63.21781862
HFX,OTN-Global,HFX107,OTN-GlobalHFXHFX107,Underwater mooring,132.0,HFX107,43.85203262,-63.23994887
HFX,OTN-Global,HFX108,OTN-GlobalHFXHFX108,Underwater mooring,125.0,HFX108,43.84769656,-63.24773091
HFX,OTN-Global,HFX109,OTN-GlobalHFXHFX109,Underwater mooring,121.0,HFX109,43.84336051,-63.25551295
HFX,OTN-Global,HFX110,OTN-GlobalHFXHFX110,Underwater mooring,118.0,HFX110,43.83902446,-63.26329499
HFX,OTN-Global,HFX111,OTN-GlobalHFXHFX111,Underwater mooring,126.0,HFX111,43.83468841,-63.27107703
HFX,OTN-Global,HFX112,OTN-GlobalHFXHFX112,Underwater mooring,121.0,HFX112,43.83035236,-63.27885906
HFX,OTN-Global,HFX113,OTN-GlobalHFXHFX113,Underwater mooring,127.0,HFX113,43.82601631,-63.2866411
HFX,OTN-Global,HFX114,OTN-GlobalHFXHFX114,Underwater mooring,139.0,HFX114,43.82168026,-63.29442314
HFX,OTN-Global,HFX115,OTN-GlobalHFXHFX115,Underwater mooring,142.0,HFX115,43.81734421,-63.30220518
IBFS,OTN-Global,IBFS002,OTN-GlobalIBFSIBFS002,Underwater mooring,NaN,IBFS002,44.87385,-63.62661
IBFS,OTN-Global,IBFS001,OTN-GlobalIBFSIBFS001,Underwater mooring,NaN,IBFS001,44.86728,-63.62722
IBFS,OTN-Global,IBFS003,OTN-GlobalIBFSIBFS003,Underwater mooring,NaN,IBFS003,44.88767,-63.62337
IBFS,OTN-Global,IBFS004,OTN-GlobalIBFSIBFS004,Underwater mooring,NaN,IBFS004,44.88111,-63.61325
IBFS,OTN-Global,IBFS006,OTN-GlobalIBFSIBFS006,Underwater mooring,NaN,IBFS006,44.89916,-63.59065
IBFS,OTN-Global,IBFS007,OTN-GlobalIBFSIBFS007,Underwater mooring,NaN,IBFS007,44.9044,-63.61232
IBFS,OTN-Global,IBFS008,OTN-GlobalIBFSIBFS008,Underwater mooring,NaN,IBFS008,44.91488,-63.60674
IBFS,OTN-Global,IBFS009,OTN-GlobalIBFSIBFS009,Underwater mooring,NaN,IBFS009,44.92396,-63.59758
IBFS,OTN-Global,IBFS010,OTN-GlobalIBFSIBFS010,Underwater mooring,NaN,IBFS010,44.92788,-63.57605
IBFS,OTN-Global,IBFS011,OTN-GlobalIBFSIBFS011,Underwater mooring,NaN,IBFS011,44.94024,-63.57869
IBFS,OTN-Global,IBFS012,OTN-GlobalIBFSIBFS012,Underwater mooring,NaN,IBFS012,44.9434,-63.58912
IBFS,OTN-Global,IBFS013,OTN-GlobalIBFSIBFS013,Underwater mooring,NaN,IBFS013,44.95576,-63.57431
IBFS,OTN-Global,IBFS014,OTN-GlobalIBFSIBFS014,Underwater mooring,NaN,IBFS014,44.9619,-63.58136
IBFS,OTN-Global,IBFS015,OTN-GlobalIBFSIBFS015,Underwater mooring,NaN,IBFS015,44.9683,-63.57065
IBFS,OTN-Global,IBFS016,OTN-GlobalIBFSIBFS016,Underwater mooring,NaN,IBFS016,44.94352,-63.54622
IBFS,OTN-Global,IBFS017,OTN-GlobalIBFSIBFS017,Underwater mooring,NaN,IBFS017,44.93877,-63.53013
IBFS,OTN-Global,IBFS018,OTN-GlobalIBFSIBFS018,Underwater mooring,NaN,IBFS018,44.94184,-63.52858
IBFS,OTN-Global,IBFS019,OTN-GlobalIBFSIBFS019,Underwater mooring,NaN,IBFS019,44.94456,-63.52613
IBFS,OTN-Global,IBFS020,OTN-GlobalIBFSIBFS020,Underwater mooring,NaN,IBFS020,45.01365,-63.43477
IBFS,OTN-Global,IBFS021,OTN-GlobalIBFSIBFS021,Underwater mooring,NaN,IBFS021,45.01365,-63.43477
IBFS,OTN-Global,IBFS022,OTN-GlobalIBFSIBFS022,Underwater mooring,NaN,IBFS022,45.10352,-63.39927
IBFS,OTN-Global,IBFS023,OTN-GlobalIBFSIBFS023,Underwater mooring,NaN,IBFS023,45.11022,-63.40094
IBFS,OTN-Global,IBFS024,OTN-GlobalIBFSIBFS024,Underwater mooring,NaN,IBFS024,45.25093,-63.45627
IBFS,OTN-Global,IBFS025,OTN-GlobalIBFSIBFS025,Underwater mooring,NaN,IBFS025,45.32252,-63.4983
IBFS,OTN-Global,IBFS027,OTN-GlobalIBFSIBFS027,Underwater mooring,NaN,IBFS027,45.14629,-63.37146
IBFS,OTN-Global,IBFS028,OTN-GlobalIBFSIBFS028,Underwater mooring,NaN,IBFS028,45.14685,-63.35457
IBFS,OTN-Global,IBFS029,OTN-GlobalIBFSIBFS029,Underwater mooring,NaN,IBFS029,45.14381,-63.35024
IBFS,OTN-Global,IBFS030,OTN-GlobalIBFSIBFS030,Underwater mooring,NaN,IBFS030,45.15961,-63.33235
IBFS,OTN-Global,IBFS031,OTN-GlobalIBFSIBFS031,Underwater mooring,NaN,IBFS031,45.15638,-63.31922
IBFS,OTN-Global,IBFS032,OTN-GlobalIBFSIBFS032,Underwater mooring,NaN,IBFS032,45.14834,-63.30825
IBFS,OTN-Global,IBFS005,OTN-GlobalIBFSIBFS005,Underwater mooring,NaN,IBFS005,44.88911,-63.60997
IBFS,OTN-Global,IBFS026,OTN-GlobalIBFSIBFS026,Underwater mooring,NaN,IBFS026,45.14173,-63.36944
IBFS,OTN-Global,IBFS001-2017,OTN-GlobalIBFSIBFS001-2017,Underwater mooring,4.0,IBFS001-2017,44.927,-63.573
IBFS,OTN-Global,IBFS002-2017,OTN-GlobalIBFSIBFS002-2017,Underwater mooring,1.0,IBFS002-2017,44.942,-63.528
IBFS,OTN-Global,IBFS003-2017,OTN-GlobalIBFSIBFS003-2017,Underwater mooring,2.0,IBFS003-2017,44.945,-63.525
IBFS,OTN-Global,IBFS004-2017,OTN-GlobalIBFSIBFS004-2017,Underwater mooring,2.0,IBFS004-2017,44.971,-63.485
IBFS,OTN-Global,IBFS005-2017,OTN-GlobalIBFSIBFS005-2017,Underwater mooring,2.0,IBFS005-2017,45.149,-63.307
IBFS,OTN-Global,IBFS006-2017,OTN-GlobalIBFSIBFS006-2017,Underwater mooring,2.0,IBFS006-2017,45.155,-63.315
IBFS,OTN-Global,IBFS007-2016,OTN-GlobalIBFSIBFS007-2016,Underwater mooring,2.5,IBFS007-2016,45.143,-63.348
IBFS,OTN-Global,IBFS008-2017,OTN-GlobalIBFSIBFS008-2017,Underwater mooring,3.0,IBFS008-2017,45.147,-63.369
IFS3,OTN-Global,Camp1,OTN-GlobalIFS3Camp1,Underwater mooring,22.7,Camp1,49.2874,-54.9231
IFS3,OTN-Global,Camp10,OTN-GlobalIFS3Camp10,Underwater mooring,50.9,Camp10,49.214,-55.3012
IFS3,OTN-Global,Camp11,OTN-GlobalIFS3Camp11,Underwater mooring,46.6,Camp11,49.3541,-54.8269
IFS3,OTN-Global,Camp12,OTN-GlobalIFS3Camp12,Underwater mooring,38.6,Camp12,49.399,-54.8197
IFS3,OTN-Global,Camp13,OTN-GlobalIFS3Camp13,Underwater mooring,43.8,Camp13,49.4208,-54.9729
IFS3,OTN-Global,Camp14,OTN-GlobalIFS3Camp14,Underwater mooring,71.2,Camp14,49.4365,-55.1082
IFS3,OTN-Global,Camp14-2,OTN-GlobalIFS3Camp14-2,Underwater mooring,53.8,Camp14-2,49.4646,-54.9929
IFS3,OTN-Global,Camp15,OTN-GlobalIFS3Camp15,Underwater mooring,60.1,Camp15,49.4408,-54.9315
IFS3,OTN-Global,Camp16,OTN-GlobalIFS3Camp16,Underwater mooring,16.7,Camp16,49.4488,-54.8207
IFS3,OTN-Global,Camp17,OTN-GlobalIFS3Camp17,Underwater mooring,31.6,Camp17,49.4332,-54.8191
IFS3,OTN-Global,Camp18,OTN-GlobalIFS3Camp18,Underwater mooring,58.0,Camp18,49.4763,-54.841
IFS3,OTN-Global,Camp19,OTN-GlobalIFS3Camp19,Underwater mooring,53.7,Camp19,49.4764,-54.8421
IFS3,OTN-Global,Camp2,OTN-GlobalIFS3Camp2,Underwater mooring,44.9,Camp2,49.3551,-54.9533
IFS3,OTN-Global,Camp20,OTN-GlobalIFS3Camp20,Underwater mooring,26.2,Camp20,49.3542,-54.0065
IFS3,OTN-Global,Camp21,OTN-GlobalIFS3Camp21,Underwater mooring,37.5,Camp21,49.5033,-55.0303
IFS3,OTN-Global,Camp22,OTN-GlobalIFS3Camp22,Underwater mooring,62.7,Camp22,49.5206,-55.12
IFS3,OTN-Global,Camp23,OTN-GlobalIFS3Camp23,Underwater mooring,NaN,Camp23,49.5141,-55.1487
IFS3,OTN-Global,Camp24,OTN-GlobalIFS3Camp24,Underwater mooring,30.9,Camp24,49.5096,-54.9389
IFS3,OTN-Global,Camp25,OTN-GlobalIFS3Camp25,Underwater mooring,NaN,Camp25,49.5409,-55.0312
IFS3,OTN-Global,Camp26,OTN-GlobalIFS3Camp26,Underwater mooring,151.0,Camp26,49.5393,-55.0226
IFS3,OTN-Global,Camp27,OTN-GlobalIFS3Camp27,Underwater mooring,83.3,Camp27,49.5397,-55.0046
IFS3,OTN-Global,Camp28,OTN-GlobalIFS3Camp28,Underwater mooring,60.1,Camp28,49.561,-54.9527
IFS3,OTN-Global,Camp29,OTN-GlobalIFS3Camp29,Underwater mooring,59.4,Camp29,49.5802,-54.9156
IFS3,OTN-Global,Camp3,OTN-GlobalIFS3Camp3,Underwater mooring,52.7,Camp3,49.3615,-54.928
IFS3,OTN-Global,Camp4,OTN-GlobalIFS3Camp4,Underwater mooring,95.8,Camp4,49.3639,-54.9454
IFS3,OTN-Global,Camp5,OTN-GlobalIFS3Camp5,Underwater mooring,30.0,Camp5,49.5094,-54.9392
IFS3,OTN-Global,Camp6,OTN-GlobalIFS3Camp6,Underwater mooring,76.0,Camp6,49.3768,-55.0702
IFS3,OTN-Global,Camp7,OTN-GlobalIFS3Camp7,Underwater mooring,53.1,Camp7,49.3282,-55.206
IFS3,OTN-Global,Camp8,OTN-GlobalIFS3Camp8,Underwater mooring,18.1,Camp8,49.2645,-55.1902
IFS3,OTN-Global,Camp9,OTN-GlobalIFS3Camp9,Underwater mooring,55.2,Camp9,49.2224,-55.2978
IFS3,OTN-Global,CampRiver1,OTN-GlobalIFS3CampRiver1,Underwater mooring,2.0,CampRiver1,49.2689,-54.9293
IFS3,OTN-Global,CampRiver2,OTN-GlobalIFS3CampRiver2,Underwater mooring,2.0,CampRiver2,49.2695,-54.9303
IFS3,OTN-Global,CampRiver3,OTN-GlobalIFS3CampRiver3,Underwater mooring,2.0,CampRiver3,49.2764,-54.9224
IFS3,OTN-Global,PB1,OTN-GlobalIFS3PB1,Underwater mooring,NaN,PB1,51.4495,-55.7149
IFS3,OTN-Global,PB2,OTN-GlobalIFS3PB2,Underwater mooring,NaN,PB2,51.471,-55.7384
IFS3,OTN-Global,PB3,OTN-GlobalIFS3PB3,Underwater mooring,NaN,PB3,51.4736,-55.7421
IFS3,OTN-Global,PB4,OTN-GlobalIFS3PB4,Underwater mooring,NaN,PB4,51.4651,-55.7325
IFS3,OTN-Global,IFS3-TEST-2015,OTN-GlobalIFS3IFS3-TEST-2015,Underwater mooring,NaN,IFS3-TEST-2015,52.416693,-56.037745
IFS3,OTN-Global,Cape Horn,OTN-GlobalIFS3Cape Horn,Underwater mooring,40.0,Cape Horn,53.7932,-56.793
IFS3,OTN-Global,Earl Island West,OTN-GlobalIFS3Earl Island West,Underwater mooring,25.0,Earl Island West,53.6894,-57.1641
IFS3,OTN-Global,Hare Harbor,OTN-GlobalIFS3Hare Harbor,Underwater mooring,20.0,Hare Harbor,53.7483,-56.8197
IFS3,OTN-Global,Huntington Island North 1,OTN-GlobalIFS3Huntington Island North 1,Underwater mooring,36.0,Huntington Island North 1,53.8204,-56.9667
IFS3,OTN-Global,Huntington Island North 2,OTN-GlobalIFS3Huntington Island North 2,Underwater mooring,60.0,Huntington Island North 2,53.8293,-56.9657
IFS3,OTN-Global,Huntington Island South 1,OTN-GlobalIFS3Huntington Island South 1,Underwater mooring,23.0,Huntington Island South 1,53.7374,-56.9613
IFS3,OTN-Global,Huntington Island South 2,OTN-GlobalIFS3Huntington Island South 2,Underwater mooring,NaN,Huntington Island South 2,53.7432,-56.9596
IFS3,OTN-Global,Huntington Island South 3,OTN-GlobalIFS3Huntington Island South 3,Underwater mooring,27.0,Huntington Island South 3,53.7603,-56.8341
IFS3,OTN-Global,Huntington Island South 4,OTN-GlobalIFS3Huntington Island South 4,Underwater mooring,50.0,Huntington Island South 4,53.7652,-56.8517
IFS3,OTN-Global,Huntington Island West,OTN-GlobalIFS3Huntington Island West,Underwater mooring,30.0,Huntington Island West,53.8087,-57.0131
IFS3,OTN-Global,Long Stretch 1,OTN-GlobalIFS3Long Stretch 1,Underwater mooring,34.0,Long Stretch 1,53.6314,-57.1244
IFS3,OTN-Global,Long Stretch 2,OTN-GlobalIFS3Long Stretch 2,Underwater mooring,40.0,Long Stretch 2,53.6392,-57.1166
IFS3,OTN-Global,Main Tickle 1,OTN-GlobalIFS3Main Tickle 1,Underwater mooring,20.0,Main Tickle 1,53.7253,-57.1288
IFS3,OTN-Global,Main Tickle 2,OTN-GlobalIFS3Main Tickle 2,Underwater mooring,30.0,Main Tickle 2,53.7182,-57.126
IFS3,OTN-Global,Main Tickle 3,OTN-GlobalIFS3Main Tickle 3,Underwater mooring,22.0,Main Tickle 3,53.7103,-57.1276
IFS3,OTN-Global,Middle bay,OTN-GlobalIFS3Middle bay,Underwater mooring,82.0,Middle bay,53.6314,-57.2353
IFS3,OTN-Global,North Bay,OTN-GlobalIFS3North Bay,Underwater mooring,20.0,North Bay,53.6864,-57.2454
IFS3,OTN-Global,North River,OTN-GlobalIFS3North River,Underwater mooring,15.0,North River,53.7547,-57.0805
IFS3,OTN-Global,Packs Harbor East,OTN-GlobalIFS3Packs Harbor East,Underwater mooring,60.0,Packs Harbor East,53.8556,-56.9994
IFS3,OTN-Global,Packs Harbor west,OTN-GlobalIFS3Packs Harbor west,Underwater mooring,40.0,Packs Harbor west,53.8515,-56.9758
IFS3,OTN-Global,Paradise River,OTN-GlobalIFS3Paradise River,Underwater mooring,NaN,Paradise River,53.4639,-57.3005
IFS3,OTN-Global,Pond 1,OTN-GlobalIFS3Pond 1,Underwater mooring,3.0,Pond 1,53.5854,-56.9804
IFS3,OTN-Global,Pond 10,OTN-GlobalIFS3Pond 10,Underwater mooring,8.7,Pond 10,53.6126,-56.7619
IFS3,OTN-Global,Pond 2,OTN-GlobalIFS3Pond 2,Underwater mooring,10.3,Pond 2,53.5926,-56.9529
IFS3,OTN-Global,Pond 3,OTN-GlobalIFS3Pond 3,Underwater mooring,17.3,Pond 3,53.6018,-56.9308
IFS3,OTN-Global,Pond 4,OTN-GlobalIFS3Pond 4,Underwater mooring,18.0,Pond 4,53.6145,-56.9031
IFS3,OTN-Global,Pond 5,OTN-GlobalIFS3Pond 5,Underwater mooring,13.0,Pond 5,53.6222,-56.8437
IFS3,OTN-Global,Pond 6,OTN-GlobalIFS3Pond 6,Underwater mooring,15.5,Pond 6,53.6217,-56.879
IFS3,OTN-Global,Pond 7,OTN-GlobalIFS3Pond 7,Underwater mooring,8.0,Pond 7,53.6144,-56.8137
IFS3,OTN-Global,Pond 8,OTN-GlobalIFS3Pond 8,Underwater mooring,22.7,Pond 8,53.605,-56.7953
IFS3,OTN-Global,Pond 9,OTN-GlobalIFS3Pond 9,Underwater mooring,11.7,Pond 9,53.6051,-56.7692
IFS3,OTN-Global,River/counting fence,OTN-GlobalIFS3River/counting fence,Underwater mooring,2.0,River/counting fence,53.6167,-57.0376
IFS3,OTN-Global,River mouth 1,OTN-GlobalIFS3River mouth 1,Underwater mooring,NaN,River mouth 1,53.6367,-57.0858
IFS3,OTN-Global,River mouth 2,OTN-GlobalIFS3River mouth 2,Underwater mooring,NaN,River mouth 2,53.6408,-57.0777
IFS3,OTN-Global,Saddle Island,OTN-GlobalIFS3Saddle Island,Underwater mooring,53.0,Saddle Island,53.5412,-57.277
IFS3,OTN-Global,Separation point 1,OTN-GlobalIFS3Separation point 1,Underwater mooring,25.0,Separation point 1,53.6476,-57.3569
IFS3,OTN-Global,Separation point 2,OTN-GlobalIFS3Separation point 2,Underwater mooring,20.0,Separation point 2,53.6336,-57.3546
IFS3,OTN-Global,Separation point 3,OTN-GlobalIFS3Separation point 3,Underwater mooring,NaN,Separation point 3,53.6199,-57.3527
IFS3,OTN-Global,Southeast Point,OTN-GlobalIFS3Southeast Point,Underwater mooring,35.0,Southeast Point,53.5716,-57.1558
IFS3,OTN-Global,The Narrows 1,OTN-GlobalIFS3The Narrows 1,Underwater mooring,NaN,The Narrows 1,53.6632,-57.0747
IFS3,OTN-Global,The Narrows 2,OTN-GlobalIFS3The Narrows 2,Underwater mooring,NaN,The Narrows 2,53.6846,-57.0582
IFS3,OTN-Global,The Narrows 3,OTN-GlobalIFS3The Narrows 3,Underwater mooring,NaN,The Narrows 3,53.7132,-57.0316
IOA,OTN-Global,CHARCRUN01,OTN-GlobalIOACHARCRUN01,Underwater mooring,20.0,CHARCRUN01,-20.7833,55.4217
IOA,OTN-Global,CHARCRUN02,OTN-GlobalIOACHARCRUN02,Underwater mooring,20.0,CHARCRUN02,-20.825,55.55
IOA,OTN-Global,CHARCRUN03,OTN-GlobalIOACHARCRUN03,Underwater mooring,20.0,CHARCRUN03,-20.8267,55.6433
IOA,OTN-Global,CHARCRUN04,OTN-GlobalIOACHARCRUN04,Underwater mooring,20.0,CHARCRUN04,-20.9067,55.1633
IOA,OTN-Global,CHARCRUN05,OTN-GlobalIOACHARCRUN05,Underwater mooring,20.0,CHARCRUN05,-20.9433,55.2067
IOA,OTN-Global,CHARCRUN06,OTN-GlobalIOACHARCRUN06,Underwater mooring,20.0,CHARCRUN06,-20.9683,55.7633
IOA,OTN-Global,CHARCRUN07,OTN-GlobalIOACHARCRUN07,Underwater mooring,20.0,CHARCRUN07,-21.0024,55.154
IOA,OTN-Global,CHARCRUN08,OTN-GlobalIOACHARCRUN08,Underwater mooring,20.0,CHARCRUN08,-21.0167,55.1733
